@relation 'cleaned_summer_products-weka.filters.unsupervised.attribute.Remove-V-R3,25,6,9,7-8,10-11,22,5,16,23,17,14,24,4,2,13,12,20-21,19,15,18,1,26'

@attribute price numeric
@attribute retail_price numeric
@attribute units_sold numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_color {white,green,leopardprint,black,yellow,navyblue,blue,beige,grey,lightblue,orange,red,Black,armygreen,pink,khaki,'red & blue','blue & pink',RED,'white & green',winered,'black & green',purple,whitefloral,floral,fluorescentgreen,'orange & camouflage',lightyellow,coolblack,multicolor,camouflage,lightpink,'pink & black',silver,'Army green',lightgreen,mintgreen,'pink & grey',gray,coffee,rose,'light green',leopard,'black & white',orange-red,dustypink,White,star,'white & black',apricot,skyblue,burgundy,claret,'pink & white',rosered,tan,'navy blue','wine red',lightred,Pink,coralred,brown,lakeblue,darkblue,camel,'pink & blue',nude,Blue,lightpurple,army,'black & stripe','Rose red',greysnakeskinprint,denimblue,applegreen,offwhite,lightgray,navy,'gray & white','brown & yellow','winered & yellow','army green',whitestripe,rainbow,lightgrey,watermelonred,prussianblue,'navyblue & white','white & red',wine,ivory,'black & yellow',jasper,lightkhaki,offblack,violet,'black & blue',blackwhite,darkgreen,rosegold,gold}
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute revenue numeric
@attribute sales_level {Low,High,Medium}

@data
8,75,50,0,4.33,3,1,2,0,0,0,0,0,0,0,black,50,3,0,41,50,4773,4.002933,0,400,Low
1.77,2,10000,1,4.03,510,267,103,67,35,38,0,0,0,0,white,50,1,0,45,50,783,4.237548,0,17700,High
3.73,9,5000,0,4.14,856,475,171,112,49,49,0,0,0,0,grey,50,1,0,44,50,2293,4.145661,0,18650,High
8,22,100,0,3.92,12,7,1,2,0,2,0,0,0,0,black,47,2,0,43,50,65189,4.04964,0,800,Low
18,27,5000,1,4.09,1903,994,449,234,85,141,0,0,0,0,blue,50,5,0,42,50,15855,4.052917,0,90000,High
4,4,100,1,4.07,46,23,12,6,1,4,0,0,0,0,yellow,50,1,0,48,50,32168,3.884544,0,400,Low
5.68,7,10000,0,3.89,1232,588,250,188,81,125,0,0,0,0,blue,50,1,0,41,50,7544,4.05448,0,56800,High
1.75,6,50,1,3,2,0,1,0,1,0,0,0,0,0,black,1,1,0,35,50,2782,4.069015,0,87.5,Low
14,84,100,1,4.13,60,35,10,7,4,4,0,0,0,0,white,2,3,0,43,50,849,3.707892,0,1400,Low
8,7,1000,1,2.75,127,29,17,19,17,45,0,0,0,0,claret,5,3,0,25,50,9470,3.956811,0,8000,Medium
6,9,10000,0,4.04,2211,1123,468,354,117,149,0,0,0,0,pink,50,2,0,41,50,55089,4.032947,1,60000,High
5.89,5,5000,0,3.25,392,127,65,69,40,91,0,0,0,0,red,2,2,0,24,50,4295,3.849593,0,29450,High
5,5,1000,1,3.77,435,191,87,69,41,47,0,0,0,0,white,50,1,0,39,50,3883,4.288179,0,5000,Medium
2.71,3,12350,0,4.03,7022,3502,1523,1145,416,436,0,0,0,0,grey,50,1,0,38,50,151249,4.049157,0,33468.5,High
11,10,100,0,5,3,3,0,0,0,0,0,0,0,0,blue,3,2,0,42,50,299,4.247492,0,1100,Low
16,14,100,0,4.1,10,6,1,2,0,1,0,0,0,0,blue,50,4,0,44,50,16803,4.155032,0,1600,Low
7,26,5000,0,4.01,542,283,111,69,29,50,0,0,0,0,white,50,2,0,37,50,8242,4.216695,0,35000,High
4,4,50,1,1,1,0,0,0,0,1,0,0,0,0,blue,20,1,0,44,50,254,3.515748,0,200,Low
6,6,100,1,3.13,8,3,1,1,0,3,0,0,0,0,pink,50,2,0,41,50,18877,4.079886,0,600,Low
8,17,10,0,5,0,79,31.5,24,11,20,0,0,0,0,white,50,3,0,48,50,8,3.625,0,80,Low
4,4,100,1,4.24,41,25,6,7,1,2,1,0,1,0,winered,50,1,0,50,50,3053,3.8585,0,400,Low
11,20,10000,0,3.92,2841,1352,636,397,185,271,0,0,0,0,blue,16,3,0,41,50,12371,3.871635,0,110000,High
12,59,5000,0,3.47,371,137,64,69,40,61,0,0,0,0,white,50,3,0,41,50,3592,4.062361,0,60000,High
11,11,1000,0,2.99,228,59,38,36,32,63,0,0,0,0,winered,50,2,0,17,50,5264,4.032865,0,11000,Medium
1.91,2,10000,0,4.05,697,385,125,81,48,58,0,0,0,0,blue,2,1,0,22,50,2399,4.105461,0,19100,High
5.7,58,12350,0,3.45,8164,2936,1396,1547,970,1315,0,0,0,0,black,50,1,0,45,50,96276,4.096234,0,70395,High
8,17,5000,0,4.47,907,601,187,84,16,19,1,0,1,0,black,50,2,0,40,50,1963,4.397351,0,40000,High
9,8,1000,0,3.58,81,29,20,13,7,12,0,0,0,0,purple,50,3,0,43,50,13814,3.856884,0,9000,Medium
5.72,9,100,0,2.5,4,1,0,0,2,1,0,0,0,0,grey,5,1,0,33,50,1373,3.89949,0,572,Low
2,10,100,0,3.2,10,3,1,3,1,2,0,0,0,0,white,1,1,0,41,50,8225,3.990638,0,200,Low
9,9,1000,0,4.16,129,81,19,12,3,14,0,0,0,0,purple,50,3,0,43,50,16527,3.940159,0,9000,Medium
15,13,10,0,4,4,2,1,0,1,0,0,0,0,0,white,50,4,0,42,50,331,4.021148,0,150,Low
18.785,17,50,0,4.17,12,7,2,2,0,1,0,0,0,0,red,50,6,0,36,50,26,3.923077,0,939.25,Low
6,9,1000,1,3.67,304,126,66,44,23,45,0,0,0,0,white,50,2,0,42,50,3300,4.024242,0,6000,Medium
3,3,1000,1,3.08,109,26,25,17,14,27,0,0,0,0,black,1,1,0,38,50,7936,3.964592,0,3000,Medium
9,10,10000,0,4.15,2587,1511,479,275,115,207,0,0,0,0,red,50,3,0,31,50,5808,4.30699,0,90000,High
8,8,10000,1,3.98,1612,777,367,241,112,115,0,0,0,0,black,50,3,0,42,50,35262,3.939482,0,80000,High
12,75,100,1,2.82,28,7,3,6,2,10,0,0,0,0,whitefloral,1,3,0,38,50,29,3.034483,0,1200,Low
11,13,100,1,3.8,5,2,2,0,0,1,0,0,0,0,blue,10,2,0,41,50,23832,4.020435,0,1100,Low
9,22,100,1,3.3,10,2,2,4,1,1,0,0,0,0,white,50,3,0,43,50,16099,3.951488,1,900,Low
7,6,1000,0,4.33,144,91,28,15,2,8,1,0,1,0,white,50,2,0,34,50,10963,4.323908,0,7000,Medium
5.92,9,100,1,3.71,17,7,3,4,1,2,0,0,0,0,blue,18,1,0,43,50,5106,4.212887,0,592,Low
8,48,1000,0,4.34,794,500,152,86,26,30,1,0,1,0,blue,50,2,0,9,50,3403,4.337349,0,8000,Medium
11,134,100,1,3.54,28,7,11,4,2,4,0,0,0,0,black,50,3,0,46,50,1926,4.071651,0,1100,Low
8,7,10000,1,3.62,2069,884,343,331,184,327,0,0,0,0,black,50,3,0,38,50,12006,3.901216,0,80000,High
15,115,12350,1,3.94,6735,3278,1411,998,431,617,0,0,0,0,white,2,4,0,38,50,165915,4.256077,0,185250,High
8,7,12350,1,3.59,2189,917,374,331,223,344,0,0,0,0,beige,38,2,0,23,50,12309,4.04517,1,98800,High
1.68,2,1000,1,3.95,238,129,42,27,7,33,0,0,0,0,red,1,1,0,23,50,12309,4.04517,1,1680,Medium
18.785,59,1000,1,4.21,762,461,150,64,24,63,0,0,0,0,beige,50,6,0,26,50,4084,4.308276,0,18785,Medium
5.65,26,100,0,3.67,33,14,7,4,3,5,0,0,0,0,blue,50,1,0,32,50,3028,4.299207,0,565,Low
13,11,100,0,4.35,26,18,4,1,1,2,1,0,1,0,'pink & white',50,3,0,139,50,21,4.047619,0,1300,Low
16,106,100,0,4.07,76,38,21,5,8,4,0,0,0,0,white,50,5,0,40,50,15551,4.233683,0,1600,Low
5.83,5,100,0,4.36,22,13,5,3,1,0,0,0,0,0,yellow,3,1,0,24,50,17471,3.952836,0,583,Low
7,7,5000,0,3.32,579,190,108,94,70,117,0,0,0,0,black,50,2,0,31,50,4213,4.058391,0,35000,High
8,27,5000,1,3.98,921,447,203,145,62,64,0,0,0,0,black,1,3,0,43,50,41906,4.216413,0,40000,High
5.65,9,5000,0,4.23,1002,590,195,124,41,52,0,0,0,0,winered,50,2,0,20,50,5534,4.088905,0,28250,High
1.8,2,1000,1,3.68,76,35,10,13,8,10,0,0,0,0,lightgreen,4,1,0,20,50,4230,4.041371,0,1800,Medium
7,6,100,1,3,22,5,3,7,1,6,0,0,0,0,black,50,2,0,41,50,3060,3.934967,0,700,Low
9,108,1000,0,4.06,252,136,52,31,10,23,0,0,0,0,black,50,3,0,42,50,5934,3.849511,0,9000,Medium
12,11,1000,0,3.49,201,73,44,29,18,37,0,0,0,0,blue,50,3,0,139,50,779,3.776637,0,12000,Medium
8,7,1000,0,3.84,132,56,34,20,9,13,0,0,0,0,white,50,2,0,31,50,2055,3.837956,1,8000,Medium
11,10,1000,1,3.74,54,23,11,10,3,7,0,0,0,0,black,50,3,0,41,50,73271,3.954443,1,11000,Medium
8,7,10000,0,3.54,2006,748,417,331,194,316,0,0,0,0,white,50,3,0,31,50,13946,4.000143,0,80000,High
7,6,100,0,4,6,3,1,1,1,0,0,0,0,0,beige,7,2,0,24,50,1559,4.039128,0,700,Low
6,13,1000,0,3.51,79,26,17,18,7,11,0,0,0,0,pink,50,2,0,43,50,13979,3.870735,1,6000,Medium
6,22,1000,1,4.19,201,108,50,27,6,10,0,0,0,0,blue,3,2,0,55,50,3439,4.417272,0,6000,Medium
13,25,100,1,3.42,79,29,16,10,7,17,0,0,0,0,rosered,50,3,0,41,50,27764,3.950403,1,1300,Low
7,50,1000,1,4.08,408,212,89,56,29,22,0,0,0,0,black,50,2,0,41,50,12763,3.967484,0,7000,Medium
13,11,1000,1,3.5,64,28,7,9,9,11,0,0,0,0,red,10,3,0,30,50,12919,4.02446,0,13000,Medium
12,14,50,0,3.88,8,2,4,1,1,0,0,0,0,0,black,50,3,0,22,50,52,3.884615,0,600,Low
5.71,13,1000,1,4.23,317,194,59,29,13,22,1,0,1,0,red,50,1,0,38,50,3709,4.242653,0,5710,Medium
11,51,100,1,3,4,1,1,0,1,1,0,0,0,0,white,50,2,0,43,50,17222,4.001277,1,1100,Low
3.79,49,12350,0,3.93,8412,4299,1527,1177,527,882,0,0,0,0,red,2,1,0,8,50,56999,4.046825,0,46806.5,High
8,10,100,0,3.39,18,5,6,1,3,3,0,0,0,0,navyblue,3,2,0,23,50,290,3.682759,0,800,Low
2,3,12350,0,4.09,6689,3566,1389,942,352,440,0,0,0,0,white,50,1,0,38,50,151249,4.049157,0,24700,High
6,22,1000,0,3.74,518,240,89,77,37,75,0,0,0,0,yellow,50,2,0,38,50,4233,4.016773,0,6000,Medium
6,6,50,0,4.2,15,9,2,3,0,1,0,0,0,0,'white & green',5,2,0,20,50,144,3.722222,0,300,Low
13,11,100,0,3.75,4,1,1,2,0,0,0,0,0,0,winered,35,3,0,43,50,18029,4.100616,0,1300,Low
8,25,1000,1,4.25,220,136,35,28,9,12,0,0,0,0,pink,50,3,0,43,50,4072,3.900295,0,8000,Medium
7,6,100,0,5,0,79,31.5,24,11,20,0,0,0,0,tan,50,2,0,140,50,0,5,0,700,Low
11,10,5000,0,4.05,654,340,129,106,35,44,0,0,0,0,black,14,3,0,54,50,8117,4.064925,0,55000,High
11,152,1000,0,3.91,808,381,180,110,68,69,0,0,0,0,blue,50,2,0,43,50,87178,3.90836,0,11000,Medium
8,7,5000,1,3.8,757,360,132,116,55,94,0,0,0,0,grey,50,3,0,44,50,246312,4.203725,0,40000,High
1.65,2,1000,1,3.67,191,89,26,31,14,31,0,0,0,0,white,1,1,0,38,50,5654,3.95879,0,1650,Medium
8,22,10000,0,3.7,904,395,177,135,64,133,0,0,0,0,black,50,3,0,43,50,6651,4.084799,0,80000,High
12,11,1000,1,3.76,899,390,198,130,65,116,0,0,0,0,white,20,3,0,43,50,1990,4.046734,0,12000,Medium
9,8,10000,1,3.84,1982,938,384,292,136,232,0,0,0,0,white,50,3,0,30,50,66644,4.137582,1,90000,High
8,7,12350,0,3.33,3216,1138,523,521,324,710,0,0,0,0,black,50,2,0,43,50,54504,3.801684,1,98800,High
11,50,100,1,3,9,2,1,3,1,2,0,0,0,0,black,50,3,0,36,50,17,2.941176,0,1100,Low
11,10,1000,0,4.29,410,247,89,40,15,19,0,0,0,0,blue,50,2,0,21,50,1733,3.84247,0,11000,Medium
9,8,5000,0,3.75,429,185,83,81,30,50,0,0,0,0,red,50,3,0,41,50,1029,3.821186,0,45000,High
7,13,10000,0,3.12,567,170,89,91,72,145,0,0,0,0,armygreen,50,2,0,42,50,5934,3.849511,0,70000,High
6,6,100,0,3.93,41,20,7,9,1,4,0,0,0,0,black,50,2,0,38,50,151249,4.049157,0,600,Low
7,14,100,0,4.24,50,29,12,4,2,3,0,0,0,0,red,50,2,0,43,50,1160,4.143966,0,700,Low
11,106,12350,1,3.92,10150,4974,2091,1409,655,1021,1,0,0,1,white,12,3,0,45,50,25093,4.068665,1,135850,High
11,85,1000,1,4.08,454,231,118,49,21,35,0,0,0,0,green,50,3,0,40,50,895,4.334078,0,11000,Medium
7,6,1000,0,4.12,442,220,111,72,23,16,0,0,0,0,black,50,2,0,47,50,1369,4.061359,0,7000,Medium
8,72,1000,0,4.01,153,85,22,24,7,15,0,0,0,0,'white & black',50,2,0,41,50,4136,3.912476,0,8000,Medium
15,13,5000,0,3.95,1632,836,306,221,103,166,0,0,0,0,blue,34,4,0,41,50,32323,4.040497,0,75000,High
9,46,100,0,4.86,7,6,1,0,0,0,0,0,0,0,black,30,3,0,74,30,2228,4.228007,0,900,Low
7,6,10000,0,4.41,3078,2050,550,276,87,115,1,0,1,0,rosered,2,2,0,17,50,11264,4.101385,0,70000,High
11,10,100,1,3.08,39,11,8,3,7,10,0,0,0,0,pink,3,2,0,47,50,103,3.68932,0,1100,Low
6,10,1000,0,3,87,22,10,23,10,22,0,0,0,0,yellow,3,2,0,20,50,232,3.676724,0,6000,Medium
8,10,100,0,4.07,58,27,18,7,2,4,0,0,0,0,'white & green',3,2,0,23,50,123,4.04065,0,800,Low
2,2,100,1,2.92,12,2,2,4,1,3,0,0,0,0,lightblue,1,1,0,25,50,366,3.97541,0,200,Low
8,13,100,0,4.04,57,29,16,2,5,5,0,0,0,0,grey,50,2,0,51,50,4516,4.231842,0,800,Low
18.785,159,1000,0,4.04,235,127,49,26,7,26,0,0,0,0,black,50,5,0,80,50,541,4.097967,0,18785,Medium
11,10,1000,0,3.89,140,66,35,15,5,19,0,0,0,0,white,50,3,0,42,50,124563,4.193589,0,11000,Medium
6,6,1000,1,3.73,142,56,32,30,8,16,0,0,0,0,yellow,50,2,0,50,50,3053,3.8585,0,6000,Medium
6,38,5000,0,4.22,958,571,171,116,53,47,0,0,0,0,black,50,2,0,40,50,213709,4.2939,0,30000,High
9,50,100,1,3.84,37,16,10,3,5,3,0,0,0,0,grey,50,3,0,42,50,3237,3.948409,0,900,Low
12,11,12350,1,3.64,1711,702,339,272,144,254,0,0,0,0,black,29,3,0,36,50,55499,4.138885,0,148200,High
6,6,12350,1,3.71,2706,1095,597,464,222,328,0,0,0,0,black,49,2,0,38,50,6714,4.07328,0,74100,High
9,33,5000,0,3.81,719,356,111,103,59,90,0,0,0,0,black,50,3,0,45,50,139788,4.166509,0,45000,High
18,47,100,0,4.62,34,27,4,1,1,1,2,1,0,1,black,5,5,0,82,50,1465,4.226621,1,1800,Low
11,108,5000,0,2.95,299,72,47,59,36,85,0,0,0,0,orange,50,3,0,52,50,2608,3.873083,0,55000,High
13,13,1000,0,3.7,332,149,56,57,20,50,0,0,0,0,black,10,3,0,52,50,4048,4.064476,0,13000,Medium
11,38,12350,1,3.66,8971,3598,1821,1607,808,1137,0,0,0,0,black,50,2,0,42,50,73701,4.105127,0,135850,High
11,10,1000,0,4.09,100,59,16,10,5,10,0,0,0,0,purple,4,2,0,20,50,6300,4.078095,0,11000,Medium
11,10,100,0,4.14,51,29,9,8,1,4,0,0,0,0,white,50,2,0,43,50,16994,4.263681,1,1100,Low
9,34,50,0,5,0,79,31.5,24,11,20,0,0,0,0,white,6,3,0,41,50,14676,4.074203,0,450,Low
2.83,3,12350,1,3.62,1742,732,322,264,147,277,0,0,0,0,grey,5,1,0,20,50,3791,3.918755,0,34950.5,High
7,159,5000,0,3.39,1632,584,289,276,149,334,0,0,0,0,armygreen,50,2,0,41,50,8547,4.081783,0,35000,High
15,28,100,1,3.23,69,25,9,8,11,16,0,0,0,0,blue,50,4,0,51,50,897,3.850613,0,1500,Low
14,68,5000,1,3.44,734,248,153,135,67,131,1,1,0,0,white,50,3,0,40,50,13075,4.226463,0,70000,High
12,14,10,0,5,0,79,31.5,24,11,20,0,0,0,0,black,50,3,0,22,50,52,3.884615,0,120,Low
16,22,100,1,3.15,72,20,17,9,6,20,0,0,0,0,grey,39,4,0,34,50,79,3.417722,0,1600,Low
8,42,1000,0,3.95,449,230,87,60,25,47,0,0,0,0,Black,50,2,0,40,50,47981,4.025364,0,8000,Medium
12,13,10000,0,3.56,893,364,140,157,92,140,0,0,0,0,white,50,3,0,42,50,117487,4.087737,0,120000,High
11,76,1000,1,4.1,364,212,61,38,20,33,1,1,0,0,floral,50,2,0,40,50,6343,4.149141,0,11000,Medium
11,14,1000,0,3.93,651,333,114,97,39,68,0,0,0,0,leopard,19,3,0,83,50,6383,4.279492,0,11000,Medium
5.69,5,5000,0,3.61,437,183,80,63,42,69,0,0,0,0,red,50,2,0,39,50,2114,4.227531,0,28450,High
12,11,100,1,3.28,40,10,11,8,2,9,0,0,0,0,black,50,3,0,38,50,7936,3.964592,0,1200,Low
7,13,12350,1,3.35,9075,2998,1514,1827,1136,1600,0,0,0,0,gray,50,2,0,40,50,839882,4.10376,0,86450,High
5.66,5,10000,1,4.29,2068,1245,418,247,68,90,1,0,1,0,grey,50,1,0,138,50,2174765,4.356188,0,56600,High
8,7,12350,0,3.39,2877,1046,453,522,289,567,0,0,0,0,black,50,2,0,47,50,402743,4.156715,1,98800,High
5,5,10000,1,3.88,1109,555,182,172,81,119,0,0,0,0,pink,2,2,0,50,50,59903,4.153665,1,50000,High
14,13,5000,0,4.16,2082,1201,398,241,94,148,0,0,0,0,black,50,3,0,31,50,5841,4.217771,0,70000,High
6,47,1000,0,4.28,134,84,19,22,2,7,0,0,0,0,multicolor,50,2,0,43,50,25914,3.862314,0,6000,Medium
8,7,10000,0,4.02,2694,1383,591,342,153,225,0,0,0,0,'navy blue',50,3,0,31,50,10258,4.243712,1,80000,High
11,21,1000,0,4.08,545,295,113,65,27,45,0,0,0,0,white,17,3,0,70,50,33303,3.981623,0,11000,Medium
1.85,11,100,0,3.9,97,49,16,14,9,9,0,0,0,0,black,2,1,0,40,50,91631,3.837937,1,185,Low
9,8,5000,1,3.61,1926,740,405,345,164,272,0,0,0,0,black,50,3,0,41,50,73271,3.954443,1,45000,High
8,56,10000,1,3.59,1285,469,286,252,94,184,0,0,0,0,black,50,3,0,36,50,1260,3.795238,0,80000,High
3,3,12350,0,3.81,11408,5065,2342,1964,890,1147,0,0,0,0,'wine red',50,1,0,38,50,151249,4.049157,0,37050,High
6,17,5000,1,3.9,813,387,168,120,65,73,0,0,0,0,white,50,2,0,38,50,22765,4.238173,0,30000,High
3.86,6,50,0,4,6,3,0,3,0,0,0,0,0,0,white,4,1,0,20,50,4098,3.860908,0,193,Low
9,8,5000,0,4.03,827,445,159,103,45,75,0,0,0,0,black,50,3,0,42,50,124563,4.193589,0,45000,High
11,17,1000,0,3.62,462,189,89,74,41,69,0,0,0,0,mintgreen,50,3,0,36,50,5880,4.136395,0,11000,Medium
8,7,12350,1,3.95,9337,4487,1955,1532,658,705,0,0,0,0,black,50,2,0,38,50,40245,3.99759,0,98800,High
8,140,10000,1,4.17,1910,1141,329,212,88,140,0,0,0,0,blue,50,3,0,19,50,2050,4.167805,0,80000,High
11,168,10,0,3.33,3,0,2,0,1,0,0,0,0,0,white,3,3,0,33,50,47,3.914894,0,110,Low
8,7,100,0,2,2,0,0,1,0,1,0,0,0,0,black,46,3,0,41,50,14676,4.074203,0,800,Low
2,8,50,0,3.88,8,5,1,0,0,2,0,0,0,0,gray,1,1,0,40,50,7248,3.943019,0,100,Low
5.66,5,100,1,3.41,27,8,8,4,1,6,0,0,0,0,black,50,1,0,48,50,1129,3.833481,0,566,Low
9,8,100,0,4.1,10,5,3,1,0,1,0,0,0,0,purple,10,3,0,26,50,4402,4.022944,0,900,Low
8,9,100,1,4.08,61,38,6,8,2,7,0,0,0,0,red,2,3,0,39,50,1585,4.076972,0,800,Low
9,8,1000,0,3.78,282,127,47,58,20,30,0,0,0,0,red,15,3,0,43,50,16523,4.038734,0,9000,Medium
2.76,17,1000,1,4.33,49,28,13,5,2,1,1,0,1,0,green,3,1,0,43,50,11505,4.136723,0,2760,Medium
3.83,4,100,0,3.57,67,27,15,6,7,12,0,0,0,0,lightred,1,1,0,38,50,5654,3.95879,0,383,Low
7,9,10000,1,4.47,1838,1253,351,139,42,53,1,0,1,0,black,50,2,0,43,50,8727,4.161797,0,70000,High
6,43,1000,0,3.46,566,239,71,85,56,115,0,0,0,0,Pink,15,2,0,43,50,36361,3.96752,0,6000,Medium
8,21,100,0,4.06,36,20,6,5,2,3,1,0,1,0,white,50,2,0,48,50,5781,4.274866,0,800,Low
8,9,1000,1,4.16,45,28,4,9,0,4,0,0,0,0,grey,50,3,0,42,50,21012,3.885161,0,8000,Medium
2.66,3,100,1,2.67,12,1,4,2,0,5,0,0,0,0,yellow,1,1,0,30,50,66644,4.137582,1,266,Low
8,85,12350,0,3.37,5685,1813,1162,1071,609,1030,0,0,0,0,multicolor,50,3,0,47,50,402743,4.156715,1,98800,High
8,7,1000,1,3.55,120,47,21,20,15,17,0,0,0,0,skyblue,49,2,0,42,50,7348,4.137452,0,8000,Medium
3.67,9,5000,0,3.32,510,181,83,77,58,111,0,0,0,0,white,15,1,0,111,50,253249,4.070618,1,18350,High
12,81,12350,0,4.08,1799,960,346,285,97,111,0,0,0,0,white,50,3,0,38,50,151914,4.127921,0,148200,High
13,11,12350,1,4.06,4378,2301,939,572,248,318,0,0,0,0,navyblue,50,3,0,43,50,44067,4.288493,0,160550,High
9,8,5000,1,3.89,740,361,137,117,53,72,0,0,0,0,grey,2,3,0,26,50,24771,4.047959,0,45000,High
9,85,50,1,4.63,8,5,3,0,0,0,0,0,0,0,white,18,3,0,36,50,54,4.185185,0,450,Low
8,7,100,0,3.38,42,16,6,7,4,9,0,0,0,0,yellow,50,3,0,14,50,198,3.838384,0,800,Low
12,11,10000,0,4.14,3560,1950,776,428,184,222,0,0,0,0,navyblue,50,3,0,30,50,19521,3.984837,1,120000,High
5,75,100,1,3.8,15,7,3,2,1,2,0,0,0,0,black,50,2,0,43,50,17612,3.889677,0,500,Low
6,6,5000,0,4.27,901,528,197,105,32,39,1,0,1,0,black,50,2,0,31,50,9486,4.176998,1,30000,High
14,12,1000,0,3.7,511,211,107,89,39,65,0,0,0,0,yellow,29,4,0,27,50,47356,4.056888,0,14000,Medium
8,7,5000,0,4.34,719,460,128,71,34,26,0,0,0,0,white,1,2,0,43,50,15348,4.013813,0,40000,High
8,59,12350,1,4.03,5929,3030,1257,884,326,432,0,0,0,0,white,15,3,0,42,50,15006,4.083567,0,98800,High
8,7,12350,0,3.41,5781,1964,1029,1167,684,937,0,0,0,0,black,50,3,0,40,50,32923,4.209155,0,98800,High
18,16,12350,0,4.23,4421,2638,851,473,213,246,0,0,0,0,'black & white',50,5,0,10,50,18910,4.387414,1,222300,High
3.93,24,100,0,3.54,57,24,10,5,9,9,0,0,0,0,yellow,2,1,0,28,50,2399,4.213422,0,393,Low
11,10,100,1,3.12,25,5,6,5,5,4,0,0,0,0,orange,9,3,0,55,50,7076,3.968061,0,1100,Low
8,7,1000,0,4.37,578,367,122,50,15,24,0,0,0,0,yellow,50,3,0,31,50,17816,4.179445,1,8000,Medium
11,59,100,1,4.33,3,2,0,1,0,0,0,0,0,0,white,50,3,0,41,50,38258,3.955434,0,1100,Low
12,11,100,1,5,0,79,31.5,24,11,20,0,0,0,0,yellow,5,3,0,25,50,6,4.5,0,1200,Low
11,10,100,1,3.56,71,29,10,15,6,11,0,0,0,0,armygreen,50,3,0,35,50,2782,4.069015,0,1100,Low
11,10,100,0,3.96,98,46,24,14,6,8,0,0,0,0,coralred,50,2,0,42,50,5070,4.276726,0,1100,Low
3,3,50,0,4.25,4,3,0,0,1,0,0,0,0,0,orange,1,1,0,27,50,28,4.035714,0,150,Low
5,8,5000,1,3.51,747,270,138,157,64,118,0,0,0,0,grey,1,2,0,40,50,5019,4.069536,0,25000,High
9,43,1000,0,4.74,47,40,3,3,1,0,0,0,0,0,green,50,3,0,41,50,4773,4.002933,0,9000,Medium
8,7,1000,0,3.61,233,91,57,28,17,40,0,0,0,0,pink,1,2,0,26,50,32858,3.885538,0,8000,Medium
9,8,12350,1,3.88,6360,3029,1251,982,455,643,0,0,0,0,multicolor,50,3,0,39,50,40616,4.098557,0,111150,High
11,10,12350,0,3.73,8609,3624,1733,1531,761,960,0,0,0,0,black,50,3,0,41,50,32394,3.924677,0,135850,High
11,84,12350,0,3.53,3572,1328,706,611,377,550,0,0,0,0,brown,50,3,0,60,50,11965,4.017133,0,135850,High
7,6,10000,0,4.34,3079,1891,631,367,99,91,1,0,1,0,camouflage,41,2,0,37,50,9661,4.293241,0,70000,High
3.93,4,100,1,4.4,10,7,2,0,0,1,0,0,0,0,navyblue,11,1,0,20,50,3791,3.918755,0,393,Low
7,6,100,1,3.67,18,7,3,5,1,2,0,0,0,0,khaki,44,2,0,23,50,12309,4.04517,1,700,Low
8,7,100,0,4,13,5,5,1,2,0,0,0,0,0,'white & green',5,2,0,23,50,129,3.790698,0,800,Low
3.7,9,10,0,2.25,4,0,0,2,1,1,0,0,0,0,black,2,1,0,35,50,72,3.777778,0,37,Low
8,7,1000,0,4.11,439,252,76,55,19,37,0,0,0,0,red,50,2,0,31,50,14298,4.260596,0,8000,Medium
3.94,8,100,0,3.9,21,10,5,2,2,2,0,0,0,0,armygreen,1,1,0,39,50,189,4.068783,0,394,Low
15,13,1000,0,4.41,277,177,58,28,6,8,1,0,1,0,white,50,4,0,32,50,1038,4.254335,0,15000,Medium
5,5,1000,1,3.74,149,63,33,23,11,19,0,0,0,0,'black & green',7,2,0,36,50,55499,4.138885,0,5000,Medium
4.67,4,100,1,2.88,82,18,11,21,7,25,0,0,0,0,lakeblue,5,1,0,25,50,7497,4.079365,0,467,Low
11,10,100,0,3.29,49,15,8,12,4,10,0,0,0,0,blue,50,2,0,80,50,168,3.732143,0,1100,Low
5.9,5,5000,0,3.26,531,171,92,91,58,119,0,0,0,0,white,9,2,0,20,50,7069,4.055029,0,29500,High
9,8,5000,0,3.65,878,381,145,144,83,125,0,0,0,0,grey,48,3,0,20,50,3915,3.986207,0,45000,High
16,18,100,0,3.88,69,33,15,10,2,9,0,0,0,0,yellow,50,4,0,41,50,37753,3.82857,0,1600,Low
6,6,10000,0,4.34,1669,1032,341,185,57,54,0,0,0,0,green,50,2,0,49,50,2736,4.32383,0,60000,High
16,26,1000,0,3.67,450,184,85,85,42,54,1,1,0,0,black,11,4,0,28,50,12322,4.237543,0,16000,Medium
